농장아이디,개체 구별 번호,교배일,분만일,설정량,섭취량
PF_0000347_01,1588,20210601,20210924,3.3,1.9
PF_0000347_01,1588,20210601,20210924,3.8,3.1
PF_0000347_01,1588,20210601,20210923,3.2,2.3
PF_0000347_01,1562,20210530,20210921,3.1,3.1
PF_0000347_01,1562,20210530,20210921,3.1,1.2
PF_0000347_01,1562,20210530,20210921,3.2,3.2
PF_0000347_01,1562,20210530,20210921,3.1,3.1
PF_0000347_01,1562,20210530,20210921,3.1,3.1
PF_0000347_01,1562,20210530,20210921,3.1,2.2
PF_0000347_01,1562,20210530,20210925,3,3.1
PF_0000347_01,1562,20210530,20210925,3.3,3.3
PF_0000347_01,1613,20210530,20210921,3.2,3.2
PF_0000347_01,1613,20210530,20210921,3.3,3.1
PF_0000347_01,1613,20210530,20210921,4.4,1.9
PF_0000347_01,1613,20210530,20210921,4.9,4.9
PF_0000347_01,1613,20210530,20210921,3,1.5
PF_0000347_01,1613,20210530,20210921,5.4,3.6
PF_0000347_01,1613,20210530,20210921,3.1,2.5
PF_0000347_01,1613,20210530,20210921,3.8,2.7
PF_0000347_01,1614,20210517,20210910,8.4,6.5
PF_0000347_01,1614,20210517,20210910,8.7,8.7
PF_0000347_01,1614,20210517,20210908,3.2,3.2
PF_0000347_01,1614,20210517,20210910,9.7,4.2
PF_0000347_01,1614,20210517,20210910,7.4,7.4
PF_0000347_01,1614,20210517,20210908,3.2,1.3
PF_0000347_01,1614,20210517,20210910,9.2,9.2
PF_0000347_01,1614,20210517,20210910,10.2,10.2
PF_0000347_01,1614,20210517,20210910,7.9,7.9
PF_0000347_01,1614,20210517,20210910,10.5,10.5
PF_0000347_01,1620,20210517,20210908,3.2,1.3
PF_0000347_01,1620,20210517,20210910,9.2,6.1
PF_0000347_01,1620,20210517,20210910,7.4,3.4
PF_0000347_01,1620,20210517,20210910,8.4,4.8
PF_0000347_01,1620,20210517,20210910,8.7,6.2
PF_0000347_01,1620,20210517,20210908,3.2,2.8
PF_0000347_01,1620,20210517,20210910,10.2,7.9
PF_0000347_01,1620,20210517,20210910,7.9,4.9
PF_0000347_01,1620,20210517,20210910,10.5,7.9
PF_0000347_01,1620,20210517,20210910,9.7,1.5
PF_0000347_01,1622,20210510,20210904,3,2.5
PF_0000347_01,1622,20210510,20210904,11.1,7.6
PF_0000347_01,1622,20210510,20210904,11.1,3.6
PF_0000347_01,1622,20210510,20210904,10.2,3.3
PF_0000347_01,1622,20210510,20210904,11.1,5.1
PF_0000347_01,1622,20210510,20210904,10.5,6.7
PF_0000347_01,1622,20210510,20210904,10.8,2.8
PF_0000347_01,1622,20210510,20210901,3.1,3.1
PF_0000347_01,1622,20210510,20210904,3.3,2.7
PF_0000347_01,1622,20210510,20210904,11.1,2.4
PF_0000347_01,1622,20210510,20210904,11.1,3.7
PF_0000347_01,1174,20210607,20210929,3.5,2.5
PF_0000347_01,1174,20210607,20210929,3.5,3.5
PF_0000347_01,1174,20210607,20210929,3.2,3.2
PF_0000347_01,1174,20210607,20210929,3.2,3.2
PF_0000347_01,1174,20210607,20210929,3.2,3.2
PF_0000347_01,1174,20210607,20210929,3.2,3.2
PF_0000347_01,1174,20210607,20210929,3.5,3.5
PF_0000347_01,1174,20210607,20210929,3.2,1.3
PF_0000347_01,1178,20210517,20210909,8.4,6.5
PF_0000347_01,1178,20210517,20210909,9.2,6.2
PF_0000347_01,1178,20210517,20210909,7.9,5.2
PF_0000347_01,1178,20210517,20210909,8.7,5.1
PF_0000347_01,1178,20210517,20210908,3.2,1.3
PF_0000347_01,1178,20210517,20210909,10.2,3.7
PF_0000347_01,1178,20210517,20210908,3.2,3.2
PF_0000347_01,1178,20210517,20210909,9.7,4.2
PF_0000347_01,1178,20210517,20210909,10.5,7.3
PF_0000347_01,1178,20210517,20210909,10.8,4.8
PF_0000347_01,1179,20210531,20210923,3.3,3.4
PF_0000347_01,1179,20210531,20210922,3.1,2.2
PF_0000347_01,1179,20210531,20210922,3.1,3.1
PF_0000347_01,1179,20210531,20210922,3.2,3.2
PF_0000347_01,1179,20210531,20210922,3.1,3.1
PF_0000347_01,1179,20210531,20210923,3.8,3.8
PF_0000347_01,1179,20210531,20210923,4.4,4.4
PF_0000347_01,1179,20210531,20210922,3.2,3.2
PF_0000347_01,1184,20210529,20210918,3.3,3.3
PF_0000347_01,1184,20210529,20210918,5.9,2.9
PF_0000347_01,1184,20210529,20210918,4.4,3.3
PF_0000347_01,1184,20210529,20210918,4.9,4.9
PF_0000347_01,1184,20210529,20210918,3.8,3.8
PF_0000347_01,1184,20210529,20210918,6.4,6.4
PF_0000347_01,1184,20210529,20210918,6.9,6.8
PF_0000347_01,1184,20210529,20210918,5.4,5.4
PF_0000347_01,1191,20210601,20210923,3.2,2.3
PF_0000347_01,1191,20210601,20210923,3.1,3.1
PF_0000347_01,1191,20210601,20210923,3.2,3.2
PF_0000347_01,1191,20210601,20210923,3.1,2.5
PF_0000347_01,1191,20210601,20210923,3.8,3.8
PF_0000347_01,1191,20210601,20210923,3.2,3.2
PF_0000347_01,1191,20210601,20210923,4.4,4.4
PF_0000347_01,1191,20210601,20210923,3.3,3.4
PF_0000347_01,1192,20210510,20210902,10.8,8.9
PF_0000347_01,1192,20210510,20210902,11.1,6.6
PF_0000347_01,1192,20210510,20210902,3.3,2.5
PF_0000347_01,1192,20210510,20210902,3.8,2
PF_0000347_01,1192,20210510,20210902,4.4,4.4
PF_0000347_01,1192,20210510,20210902,11.1,4
PF_0000347_01,1192,20210510,20210902,11.1,7.3
PF_0000347_01,1192,20210510,20210902,11.1,10.1
PF_0000347_01,1192,20210510,20210902,11.1,7.7
PF_0000347_01,1192,20210510,20210902,11.1,4.7
PF_0000347_01,1192,20210510,20210902,11.1,5.3
PF_0000347_01,1194,20210601,20210923,3.2,1.2
PF_0000347_01,1194,20210601,20210923,3.1,1.2
PF_0000347_01,1194,20210601,20210924,3,1.2
PF_0000347_01,1194,20210601,20210924,3.3,1.2
PF_0000347_01,1194,20210601,20210923,3.2,1.2
PF_0000347_01,1194,20210601,20210923,3.1,1.2
PF_0000347_01,1194,20210601,20210924,3.8,1.2
PF_0000347_01,1194,20210601,20210923,3.2,0.9
PF_0000347_01,1645,20210510,20210903,11.1,3.9
PF_0000347_01,1645,20210510,20210903,11.1,10.8
PF_0000347_01,1645,20210510,20210903,10.5,6.1
PF_0000347_01,1645,20210510,20210903,11.1,5.7
PF_0000347_01,1645,20210510,20210903,3.3,2.6
PF_0000347_01,1645,20210510,20210903,3,2.7
PF_0000347_01,1645,20210510,20210903,11.1,5.4
PF_0000347_01,1645,20210510,20210903,10.8,7.6
PF_0000347_01,1645,20210510,20210903,11.1,7
PF_0000347_01,1645,20210510,20210903,3.8,3.8
PF_0000347_01,1645,20210510,20210903,11.1,10.3
PF_0000347_01,1656,20210519,20210912,6.4,6.4
PF_0000347_01,1656,20210519,20210912,8.7,3.9
PF_0000347_01,1656,20210519,20210910,3.2,3.2
PF_0000347_01,1656,20210519,20210910,3.2,1.3
PF_0000347_01,1656,20210519,20210912,8.4,7.3
PF_0000347_01,1656,20210519,20210912,7.9,7.9
PF_0000347_01,1656,20210519,20210912,6.9,6.9
PF_0000347_01,1656,20210519,20210912,9.2,9.2
PF_0000347_01,1656,20210519,20210912,9.7,9.1
PF_0000347_01,1656,20210519,20210912,7.4,5.7
PF_0000347_01,1672,20210510,20210904,10.8,51
PF_0000347_01,1672,20210510,20210904,11.1,0
PF_0000347_01,1672,20210510,20210901,3.1,2.7
PF_0000347_01,1672,20210510,20210904,3.3,1.9
PF_0000347_01,1672,20210510,20210904,3,0.6
PF_0000347_01,1672,20210510,20210904,11.1,0
PF_0000347_01,1672,20210510,20210904,11.1,0
PF_0000347_01,1672,20210510,20210904,11.1,4.5
PF_0000347_01,1672,20210510,20210904,11.1,3.9
PF_0000347_01,1672,20210510,20210904,10.5,0.6
PF_0000347_01,1672,20210510,20210904,10.2,0.3
PF_0000347_01,360,20210512,20210903,3.5,1.8
PF_0000347_01,360,20210512,20210903,3.5,3.5
PF_0000347_01,360,20210512,20210903,3.5,3.5
PF_0000347_01,360,20210512,20210903,3.5,1.5
PF_0000347_01,360,20210512,20210903,3.5,3.5
PF_0000347_01,360,20210512,20210903,3.5,2.9
PF_0000347_01,361,20210607,20210929,3.2,3.2
PF_0000347_01,361,20210607,20210929,3.5,3.5
PF_0000347_01,361,20210607,20210929,3.2,1.3
PF_0000347_01,361,20210607,20210929,3.5,2.5
PF_0000347_01,361,20210607,20210929,3.2,3.2
PF_0000347_01,361,20210607,20210929,3.5,3.5
PF_0000347_01,361,20210607,20210929,3.2,3.2
PF_0000347_01,361,20210607,20210929,3.2,3.2
PF_0000347_01,1711,20210517,20210909,10.2,2.8
PF_0000347_01,1711,20210517,20210909,8.7,4.2
PF_0000347_01,1711,20210517,20210908,3.2,2.5
PF_0000347_01,1711,20210517,20210908,3.2,2
PF_0000347_01,1711,20210517,20210909,10.5,5.8
PF_0000347_01,1711,20210517,20210909,7.9,6.4
PF_0000347_01,1711,20210517,20210909,8.4,5.9
PF_0000347_01,1711,20210517,20210909,10.8,10.6
PF_0000347_01,1711,20210517,20210909,9.2,5.3
PF_0000347_01,1711,20210517,20210909,9.7,7.7
PF_0000347_01,1724,20210524,20210916,4.9,4
PF_0000347_01,1724,20210524,20210916,5.4,3
PF_0000347_01,1724,20210524,20210916,4.4,3.3
PF_0000347_01,1724,20210524,20210915,3.5,3.5
PF_0000347_01,1724,20210524,20210915,3.5,1.4
PF_0000347_01,1724,20210524,20210916,5.9,4.6
PF_0000347_01,1724,20210524,20210916,7.4,6.6
PF_0000347_01,1724,20210524,20210916,6.4,6.4
PF_0000347_01,1724,20210524,20210916,7.9,4.2
PF_0000347_01,1724,20210524,20210916,6.9,3.3
PF_0000347_01,1738,20210531,20210922,3.1,1.2
PF_0000347_01,1738,20210531,20210922,3.2,3.2
PF_0000347_01,1738,20210531,20210922,3.2,1.9
PF_0000347_01,1738,20210531,20210922,3.1,3.1
PF_0000347_01,1738,20210531,20210922,3.1,2.2
PF_0000347_01,1738,20210531,20210925,3,3.1
PF_0000347_01,1738,20210531,20210922,3.1,3.1
PF_0000347_01,1738,20210531,20210925,3.3,2.7
PF_0000347_01,1740,20210525,20210919,3,1.2
PF_0000347_01,1740,20210525,20210919,3.3,1.5
PF_0000347_01,1740,20210525,20210919,4.9,4.9
PF_0000347_01,1740,20210525,20210919,5.9,1.6
PF_0000347_01,1740,20210525,20210919,3.8,1.8
PF_0000347_01,1740,20210525,20210919,5.4,2.7
PF_0000347_01,1740,20210525,20210919,4.4,2.2
PF_0000347_01,1740,20210525,20210919,6.4,1
PF_0000347_01,1746,20210601,20210923,3.1,3.1
PF_0000347_01,1746,20210601,20210923,3.1,1.2
PF_0000347_01,1746,20210601,20210923,3.2,3.2
PF_0000347_01,1746,20210601,20210923,3.1,3.1
PF_0000347_01,1746,20210601,20210923,3.2,2.3
PF_0000347_01,1746,20210601,20210923,3.2,3.2
PF_0000347_01,1746,20210601,20210925,3,3.1
PF_0000347_01,1746,20210601,20210925,3.3,3.3
PF_0000347_01,1751,20210510,20210904,10.8,6.1
PF_0000347_01,1751,20210510,20210904,11.1,9.5
PF_0000347_01,1751,20210510,20210904,10.2,10.2
PF_0000347_01,1751,20210510,20210904,10.5,10
PF_0000347_01,1751,20210510,20210901,3.1,1.2
PF_0000347_01,1751,20210510,20210904,3,1.2
PF_0000347_01,1751,20210510,20210904,3.3,1.2
PF_0000347_01,1751,20210510,20210904,11.1,11
PF_0000347_01,1751,20210510,20210904,11.1,3.3
PF_0000347_01,1751,20210510,20210904,11.1,10.3
PF_0000347_01,1751,20210510,20210904,11.1,10.7
PF_0020426,45,20210601,20210923,2,3.3
PF_0020426,45,20210531,20210922,1.8,0.8
PF_0020426,45,20210531,20210922,1.4,1.6
PF_0020426,45,20210531,20210922,1.8,1.6
PF_0020426,45,20210531,20210922,1,0.4
PF_0020426,45,20210531,20210922,2.3,2.3
PF_0020426,45,20210601,20210923,1.7,3
PF_0020426,47,20210518,20210909,7.5,4.7
PF_0020426,47,20210518,20210909,8,5.1
PF_0020426,47,20210518,20210909,6,3.8
PF_0020426,47,20210518,20210909,7.8,4.6
PF_0020426,47,20210518,20210909,6.5,4.1
PF_0020426,47,20210518,20210909,8,5.2
PF_0020426,47,20210518,20210909,7,5.8
PF_0020426,84,20210601,20210923,1,1
PF_0020426,84,20210601,20210923,1.5,2.5
PF_0020426,84,20210601,20210923,1.5,1.5
PF_0020426,84,20210601,20210923,1.5,2.5
PF_0020426,92,20210601,20210923,1.5,0.6
PF_0020426,92,20210601,20210923,1.5,1.5
PF_0020426,92,20210601,20210923,1,0.4
PF_0020426,92,20210601,20210923,2,0.6
PF_0020426,92,20210601,20210923,1.5,1.5
PF_0020426,94,20210527,20210918,3,3.5
PF_0020426,94,20210527,20210918,3.5,4
PF_0020426,94,20210527,20210918,1.5,2
PF_0020426,94,20210527,20210918,4,4.5
PF_0020426,94,20210527,20210918,2.5,3
PF_0020426,94,20210527,20210918,2,2.5
PF_0020426,100,20210526,20210917,4,3.3
PF_0020426,100,20210526,20210917,4.5,3.9
PF_0020426,100,20210526,20210917,2,2
PF_0020426,100,20210526,20210917,5,4.1
PF_0020426,100,20210526,20210917,2.5,2.5
PF_0020426,101,20210525,20210916,2.5,2.5
PF_0020426,101,20210525,20210916,4,4
PF_0020426,101,20210525,20210916,5,5
PF_0020426,101,20210525,20210916,4.5,4.5
PF_0020426,101,20210525,20210916,5.5,5.5
PF_0020426,101,20210525,20210916,3.5,3.5
PF_0020426,101,20210525,20210916,3,3
PF_0020426,103,20210601,20210923,1.6,1.6
PF_0020426,103,20210604,20210926,1.6,1.9
PF_0020426,103,20210603,20210925,1.6,1.6
PF_0020426,103,20210601,20210923,1.9,1.7
PF_0020426,103,20210603,20210925,1.9,1.7
PF_0020426,103,20210606,20210928,1.9,1.6
PF_0020426,103,20210601,20210923,2.2,1.3
PF_0020426,111,20210518,20210909,6,4.9
PF_0020426,111,20210518,20210909,7.5,4.7
PF_0020426,111,20210518,20210909,7,4.4
PF_0020426,111,20210518,20210909,6.5,4.4
PF_0020426,111,20210518,20210909,8,4.7
PF_0020426,111,20210518,20210909,8,4.2
PF_0020426,111,20210518,20210909,7.8,4.7
PF_0020426,124,20210601,20210923,1.5,2.5
PF_0020426,124,20210601,20210923,1,0.6
PF_0020426,124,20210601,20210923,1.5,2.5
PF_0020426,124,20210601,20210923,2,1.2
PF_0020426,124,20210601,20210923,2,1
PF_0020426,124,20210601,20210923,1.5,2.5
PF_0020426,124,20210601,20210923,1.5,2.5
PF_0021284,156,20210514,20210905,1,0.7
PF_0021284,175,20210514,20210905,5,5
PF_0021284,175,20210514,20210905,5.5,5.5
PF_0021284,175,20210514,20210905,5.5,5.5
PF_0021284,175,20210514,20210905,5.5,5.5
PF_0021284,175,20210513,20210904,1,1
PF_0021284,175,20210513,20210904,0,3
PF_0021284,195,20210514,20210905,1,0.7
PF_0021284,196,20210603,20210925,1.8,1.8
PF_0021284,196,20210603,20210925,2.5,2
PF_0021284,196,20210603,20210925,1,1
PF_0021284,196,20210603,20210925,1,1
PF_0021284,196,20210603,20210925,2,2
PF_0021284,201,20210528,20210919,0,2
PF_0021284,201,20210528,20210919,1,2.6
PF_0021284,201,20210604,20210926,0,2.7
PF_0021284,201,20210528,20210919,3,3
PF_0021284,201,20210528,20210919,1.6,2.6
PF_0021284,206,20210528,20210919,1.6,1.6
PF_0021284,206,20210528,20210919,0,2
PF_0021284,206,20210528,20210919,3,3
PF_0021284,206,20210528,20210919,1,2.6
PF_0021284,206,20210603,20210925,1,4
PF_0021284,221,20210519,20210910,5,5
PF_0021284,221,20210519,20210910,5,5
PF_0021284,221,20210519,20210910,5.5,5.5
PF_0021284,221,20210519,20210910,5,5
PF_0021284,221,20210519,20210910,5,5
PF_0021284,222,20210513,20210904,5.5,5.5
PF_0021284,222,20210513,20210904,5.5,5.5
PF_0021284,222,20210512,20210903,1,0.7
PF_0021284,222,20210513,20210904,5.5,5.5
PF_0021284,224,20210528,20210919,0,2
PF_0021284,224,20210528,20210919,3,3
PF_0021284,224,20210528,20210919,1,1
PF_0021284,224,20210528,20210919,4,4
PF_0021284,224,20210528,20210919,1.6,1.6
PF_0021284,225,20210528,20210919,1.6,2.3
PF_0021284,225,20210528,20210919,1,3.1
PF_0021284,225,20210528,20210919,0,2
PF_0021284,225,20210601,20210923,2,2.3
PF_0021284,225,20210601,20210923,1,3.1
PF_0021284,256,20210514,20210905,1,0.7
PF_0021284,258,20210517,20210908,5,5
PF_0021284,258,20210517,20210908,5,5
PF_0021284,258,20210517,20210908,5.5,5.5
PF_0021284,258,20210513,20210904,0,3
PF_0021284,258,20210513,20210904,1,1
PF_0021284,258,20210517,20210908,5,5
PF_0021284,261,20210515,20210906,5,5
PF_0021284,261,20210515,20210906,5.5,5.5
PF_0021284,261,20210515,20210906,5.5,5.5
PF_0021284,265,20210526,20210917,1.6,2.6
PF_0021284,265,20210529,20210920,2.5,2.5
PF_0021284,265,20210529,20210920,1,2.5
PF_0021284,265,20210526,20210917,2,2
PF_0021284,265,20210529,20210920,3.5,3.5
PF_0021284,266,20210519,20210910,5,5
PF_0021284,266,20210519,20210910,5,5
PF_0021284,266,20210519,20210910,5,5
PF_0021284,266,20210519,20210910,5,5
PF_0021284,266,20210519,20210910,5.5,5.5
PF_0021284,267,20210526,20210917,1.6,1.6
PF_0021284,267,20210529,20210920,2.5,2.5
PF_0021284,267,20210529,20210920,1,1.7
PF_0021284,267,20210526,20210917,2,1.5
PF_0021284,267,20210529,20210920,3.5,3.5
PF_0021284,268,20210529,20210920,2.5,2.5
PF_0021284,268,20210527,20210918,1,1
PF_0021284,268,20210527,20210918,1.6,1.6
PF_0021284,268,20210527,20210918,2,2
PF_0021284,268,20210529,20210920,3.5,3.5
PF_0021284,269,20210527,20210918,2,2
PF_0021284,269,20210527,20210918,1.6,1.6
PF_0021284,269,20210527,20210918,3.5,3.5
PF_0021284,269,20210527,20210918,1,0.8
PF_0021284,269,20210527,20210918,4.5,4.5
PF_0021284,271,20210522,20210913,4.5,4.5
PF_0021284,271,20210522,20210913,3.5,3.5
PF_0021284,271,20210522,20210913,4,4
PF_0021284,271,20210522,20210913,5,5
PF_0021284,271,20210522,20210913,5,5
PF_0021284,286,20210514,20210905,1,0.7
PF_0021284,299,20210518,20210909,5,5
PF_0021284,299,20210518,20210909,5.5,5.5
PF_0021284,299,20210518,20210909,5,5
PF_0021284,299,20210514,20210905,1,1
PF_0021284,299,20210518,20210909,5,5
PF_0021284,299,20210514,20210905,1.3,1.3
PF_0021284,306,20210511,20210902,5.5,5.5
PF_0021284,306,20210511,20210902,6,6
PF_0021284,306,20210511,20210902,1.6,1.4
PF_0021284,309,20210528,20210919,0,2
PF_0021284,309,20210529,20210920,2.5,2.5
PF_0021284,309,20210528,20210919,1.6,1.6
PF_0021284,309,20210528,20210919,1,1.9
PF_0021284,309,20210529,20210920,3.5,3.5
PF_0021284,316,20210520,20210911,5,5
PF_0021284,316,20210520,20210911,4.5,4.5
PF_0021284,316,20210520,20210911,5,5
PF_0021284,316,20210520,20210911,5.5,5.5
PF_0021284,316,20210520,20210911,5,5
PF_0021284,318,20210528,20210919,1.6,1.6
PF_0021284,318,20210528,20210919,0,2
PF_0021284,318,20210528,20210919,1,2.6
PF_0021284,318,20210530,20210921,2,2
PF_0021284,318,20210530,20210921,3,3
PF_0021284,319,20210527,20210918,3.5,3.1
PF_0021284,319,20210527,20210918,1,1.7
PF_0021284,319,20210527,20210918,2,1.7
PF_0021284,319,20210527,20210918,1.6,1.4
PF_0021284,319,20210527,20210918,4.5,4.5
PF_0021284,320,20210528,20210919,0,2
PF_0021284,320,20210528,20210919,1,2.6
PF_0021284,320,20210528,20210919,3,2.1
PF_0021284,320,20210603,20210925,1,4
PF_0021284,320,20210528,20210919,1.6,2.6
PF_0021284,346,20210518,20210909,5,5
PF_0021284,346,20210518,20210909,5,5
PF_0021284,346,20210518,20210909,5,5
PF_0021284,346,20210518,20210909,5.5,5.5
PF_0021284,351,20210520,20210911,4.5,4.5
PF_0021284,351,20210520,20210911,5,5
PF_0021284,351,20210520,20210911,5.5,5.5
PF_0021284,351,20210520,20210911,5,5
PF_0021284,351,20210520,20210911,5,5
PF_0021284,363,20210514,20210905,1,0.7
PF_0021283,290,20210525,20210916,6,5.7
PF_0021283,290,20210525,20210916,9,4.9
PF_0021283,291,20210510,20210901,9,4.3
PF_0021283,319,20210526,20210917,5,5
PF_0021283,319,20210526,20210917,8,8
PF_0021283,338,20210530,20210921,1,0.9
PF_0021283,338,20210530,20210921,4,2.6
PF_0021283,350,20210529,20210920,2,2
PF_0021283,350,20210529,20210920,5,5
PF_0021283,1,20210521,20210912,9,9
PF_0021283,1,20210521,20210912,9,9
PF_0021283,27,20210511,20210902,9,6.9
PF_0021283,399,20210511,20210902,9,8.4
PF_0021283,416,20210528,20210919,3,4
PF_0021283,416,20210528,20210919,6,6.1
PF_0021283,422,20210524,20210915,7,5.7
PF_0021283,422,20210524,20210915,9,6.1
PF_0021283,423,20210523,20210914,8,7.1
PF_0021283,423,20210528,20210919,6,6.1
